pi_id,name
530608,Cass Miller
515816,Karen Tomko
511033,Qinghua Guo
562561,C. Giles
50854,Lubomir Bic
429793,Vanessa Lougheed
359754,Rajesh Bhatt
384064,Luca De Alfaro
207416,Atanas Radenski
212339,George Stell
475209,Jacob Langelaan
560439,John Carpinelli
495163,Mitchell Neilsen
525557,Arun Ross
531031,Brian Ensor
458607,Nicolas Schweighofer
518935,Ann Majchrzak
157565,Chau-Wen Tseng
44893,Edwin Rogers
530606,Corbin Jones
30782,Gene Wallis
496830,Don Yanek
347677,Vahid Tarokh
373254,David Sloan Wilson
228294,Darrin Young
260375,Serkan Hosten
486544,Berthe Choueiry
521279,Barbara Ericson
460528,Adel Sadek
470252,Michael Walfish
316342,Christopher Rogers
507424,Roger Bonnecaze
435840,Prasanna Jayakar
518243,Anand Sarwate
401799,Wojciech Grabowski
284091,Martin Savelsbergh
558924,Edgar An
257944,Keith Chugg
300063,Edwin Hauser
550040,Alexei Miasnikov
500489,Sharon Traweek
226579,Peter Scheifele
563386,Radhika Nagpal
299967,Laura Lein
521034,Jennifer Dy
306142,Paul Attie
532762,Raj Jain
498313,Scotland Leman
425221,Hongmei Chi
486818,Jesse Heines
96448,Randall O'Reilly
550419,Lorenzo Orecchia
251412,Daniel Lynch
38297,Kenneth Yun
279531,Xingquan Zhu
448637,Ali Sayed
253903,Anne Hubbell
363477,Leslie Piegl
214928,Randal Nelson
550874,Onur Mutlu
535200,Vijay Janapa Reddi
501796,Michael Ernst
550878,Hal Daume
384907,Inna Pivkina
468391,Anne Pierce
535531,Mark Warschauer
451860,Garrett Kenyon
67770,Richard Wilder
529384,Larry Schumaker
541934,Yiying Tong
518617,John H. L. Hansen
551297,Alan Rogers
486270,Jean-Marc Fellous
89626,Franz Kurfess
493725,Stephanie Jones
485466,Inyoung Kim
485628,Warren Tryon
379633,William Cook
522032,Craig Tanis
558784,Theresa Gaasterland
525154,Debra Peters
526352,Farokh Bastani
483683,David Walker
283252,Glenn Wilson
432373,Mehmet Koyuturk
317006,Mark Cotteleer
241709,Harry Kwatny
64731,Jaques DeVillers
34211,Jorge Lobo
451408,Eva-Marie Nosal
539260,David Pfeiffer
554458,Thomas Theis
91932,Jayne Salisbury
565214,Steven Bethard
535421,Genevieve Pearthree
424850,Etsuko Moriyama
517487,Igor Tsukerman
408959,David Hummels
377594,John Heidemann
371673,John Bowers
312067,David Haglin
562540,Pamela Davis-Kean
257455,John Cioffi
536745,Jennifer Houchins
25139,Jian-xing Ma
560629,Bonnie Westra
451664,Benyuan Liu
490245,Richard Newman
556617,Abhishek Bhattacharjee
434663,Candido Cabo
552467,Carla van de Sande
176112,Richard Rockwell
553399,Samuel Guyer
551446,David McCaffrey
480116,Maria Papa
402561,Jerry Shih
486538,Sandra Nichols
230570,David Staelin
485998,William Harcourt-Smith
383562,Jason Black
483864,Jae Hong Park
451554,Gianfranco Ciardo
531915,Graciela Unguez
518625,Pierre Moulin
550008,Qiang Ye
555420,Wanpracha Chaovalitwongse
421302,George Bebis
412000,David Scott
539562,Xinwen Fu
379286,Stephen Davis
536000,Christopher Clark
531852,Ralph Etienne-Cummings
329443,Jianping Wang
367915,Ethan Munson
354695,James Wall
526765,Lijun Qian
82915,Patricia Hughes
12316,Peter Maurer
432619,Sinan Aral
421136,Robert Fowler
550626,Sakti Pramanik
226273,Andrew Mor
551065,Alan Fern
525638,Latanya Sweeney
517315,Susan Yoon
67315,Pamela Holley-Wilcox
534174,Orit Shaer
473711,Kathleen Fisher
560011,Christopher Neill
516807,Stephen Morris
550622,Melissa Mazmanian
125046,Constantine Polychronopoulos
559861,Dongmei Wang
431963,Yan Luo
427311,Mitzi Montoya-Weiss
563444,Christopher Stewart
385726,Joseph Slater
354238,Marvin Minsky
449102,Balakrishnan Prabhakaran
561140,Satyajayant Misra
409994,Lawrence Cormack
385558,James Nickerson
550491,Hoon Hong
519632,David Maimon
528187,Kenneth Christensen
118747,Michael Smith (on leave)
15486,Charles Kalina
502042,Catherine Putonti
535314,John Keyser
531713,Qilian Liang
552264,Zhiqiang Wu
433979,Robert Skeel
495382,Raja Sengupta
526130,Edward Buckler
507053,Emery Brown
201347,David Hughes
254995,Sidney Webb
523449,Deirdre Shoemaker
237846,Bruce D'Ambrosio
67004,Priscilla Hancock
543138,Wenke Lee
560309,Thomas Holt
275035,Karan Singh
352587,Joy Reed
545604,Stephen Hill
445567,James Patton
542495,Metin Akay
460591,Milos Zefran
479049,Srinivas Katkoori
560694,John Long
531726,Wade Trappe
283575,Charles Harlow
500264,Julia Morgan
358445,R. Daniel Bergeron
140300,Denise Aberle
557662,Lakshmish Ramaswamy
283251,Samuel Duboise
351529,Christopher Zarins
3240,Edgar Sibley
402348,Zinta Byrne
437951,Karen D'Arcy
480021,James Schilling
524130,Paul Cohen
561501,William Wilson
550710,Paul Gratz
359897,Nim Cheung
547294,Yuanwei Qi
449083,Ari Trachtenberg
69168,Greg Frederickson
564819,Miguel Razo
464568,Gerhard Kramer
34094,Gary Powers
452272,Peter Wyckoff
527013,Robert Webster
526230,Yasmin Kafai
429617,Lee Newberg
307763,Michael Vogeley
513161,John Wallace
531613,Akbar Sayeed
465295,Cordelia Brown
269319,Luc Longpre
183461,Joan Mann
2535,Patricia Swann
450731,Rebecca Grinter
396893,Alan Black
353411,Kathleen Bergen
558339,Colleen Lewis
339789,Ziad Munson
262296,Jean-Pierre Langlois
2368,Arthur Moore
550728,Xiaobo Zhou
292528,Erik Brisson
526900,S. Shankar Sastry
553601,Abhishek Dubey
466323,Christopher Rose
152236,Gregory Wierzba
295554,Gunter Niemeyer
517820,Jack Dennis
439956,Bruce Maxwell
486357,Zhao Zhang
550473,Moinuddin Qureshi
531799,Koushik Kar
548692,Samuel King
450216,Khaled A. Abdel-Ghaffar
409195,Shashi Gadia
485918,Daniel Grosu
346629,Layne Watson
478440,Degang Chen
277940,Maria Klawe
325213,Panagiotis Ipeirotis
562889,Haibin Ling
345687,Sarah Douglas
343354,William Erdly
337871,Gail Steinhart
526244,Volker Brendel
217277,Xukai Zou
316455,Muriel Medard
457977,Daniel Ralph
558312,Elizabeth Simon
564881,Suresh Subramaniam
358529,David O'Hallaron
508333,Steven Franconeri
511581,Thomas Cormen
535204,Sheldon Tan
542594,Xueyi Wang
477812,Nicolas Lambert
543473,Christopher Colbert
549399,Eve Riskin
461693,Gloriana St. Clair
415247,Jean-Marie Dimandja
516920,Konstantinos Bimpikis
432547,Nikita Borisov
406593,Andrew Gettinger
501528,Margaret Myers
450496,Peyman Milanfar
487434,Marcia Linn
329226,Lydia Sohn
527736,Erik Demaine
551313,W. Frederick Limp
560769,A Anwar
257547,Theodore Trafalis
234068,Lawrence Winship
333910,David Warland
511678,Julia Hockenmaier
554685,Legand Burge
531038,Yidong Chen
415743,Leroy Hood
276067,Whye-kei Lye
565254,Lingjia Tang
559225,Lonnie Leger
132080,Adrian Melott
225884,Leroy Schwarz
425931,Eric Schwarz
339957,Yun Peng
330863,Kevin Zhu
383914,I-Jeng Wang
33585,Gordon Dalrymple
516793,Larry Brown
457620,Abdollah Homaifar
116865,Frank Paul
556512,Rodney Fox
534190,David Wentzloff
542065,Craig Martell
562574,Kemi Jona
347769,Jason Baldridge
503634,Moonsub Shim
438221,Gurindar Sohi
531736,Jarvis Haupt
551789,Thomas Malone
438081,Bonita Neas
440894,Eric Chassignet
359729,Sarang Joshi
483465,John Flach
517187,Fouad Kiamilev
34230,Mark Fanty
162978,Stephen Sligar
545981,Angela Dean
34049,George Stockman
369083,Katharina Galor
460784,Stanimire Tomov
505248,Wayne Gray
350324,Thomas Bressoud
423780,Colin Dewey
255543,Jonathan Herlocker
11932,Eruch Kapadia
180109,Joseph Gipson
511556,Roger Chamberlain
67080,Elhami Ibrahim
560901,Steven Zucker
557845,Susan Martin
534318,Christian Kreibich
554423,Xiaorui Wang
540207,Margaret Honey
345733,Margarita McGrath
104340,Robert Fox
450638,Niloufer Mackey
457239,Mark Cummings
521625,Spiros Mancoridis
436249,Matthias Kawski
39930,Peter Wegner
551030,Athanasios Antoulas
332138,Gregory Byrd
258685,Howard Schultz
520761,Michael Angst
517075,Xiao-Chuan Cai
522133,Saeid Nooshabadi
522572,Joel Primack
138667,Daniel Meiron
258340,Lenore Blum
490934,Jun Kong
174968,Junling Hu
560668,Francis DiSalvo
387675,Katrin Kirchhoff
497533,John White
518676,David DeVault
389935,Kevin Cohen
425619,Tiki Suarez-Brown
560250,Kamal Premaratne
536729,Farhad Jaberi
550506,Daniel Ahn
539055,Craig Zilles
492724,Gail-Joon Ahn
426074,Jianbo Shi
518569,Dana Randall
215949,Richard Olshen
30789,Edward Vargas
425936,Maureen Biggers
547154,Xiang Fu
560072,David Thompson
543502,Benjamin Knapp
184104,Lars Nyland
554348,Ioannis Kakadiaris
434621,Michael Heath
527025,Baoxin Li
557461,Jagannathan Ramanujam
524207,Chun-Hung Chen
560847,William Barkis
562557,Kameshwar Munagala
486056,Deng Pan
121525,Michael E. Lesk
482078,William Brandt
374749,Vaclav Rajlich
541837,Jeffrey Krichmar
142722,Andy Ogielski
266247,Yingkai Zhang
216913,Suresh Rai
544499,Andre Tits
254872,Kenneth Sloan
284906,Raghunath Ramakrishnan
253023,James Blackburn-Lynch
348039,Youjian Liu
534514,Madhur Tulsiani
473994,Peter Bajcsy
516914,Ilan Lobel
249126,Alfred Rizzi
281302,Dean Rehberger
392005,Kenneth Pimple
66946,Ira Fuchs
152486,Wenjie He
373836,Paul Reynolds
504617,Enrique Ainsworth
299970,Elizabeth Pomeroy
438567,Rakie Cham
374236,Wendy Lucas
520762,Alan Gershenfeld
311348,Keith Bedford
237036,Mikhail Nesterenko
475264,Dibbon Walters
60544,Isabel Beck
534504,Guodong Gao
297675,Curtis Ikehara
486421,Tevfik Bultan
507476,Penny Rheingans
524499,Karen Bemis
518405,Ali Farhadi
225569,Paul Van Dooren
354563,Xiao-Li Su
549447,Robert Desimone
550813,George Amariucai
381567,Michael Colagrosso
455144,Gregor von Laszewski
171437,Yann-Hang Lee
194049,Gregory Rodin
335880,Victor Nelson
557145,Brian Richmond
533935,Noboru Matsuda
439820,Sanjeev Baskiyar
168078,Douglas Greenberg
460483,H. Andy Podgurski
500670,Jeffrey Streelman
515752,Seth Cooper
560700,Shaundra Daily
552110,Kobus Barnard
228004,Virginia Rezmierski
472129,Charles DiMarzio
351674,Douglas Lauffenburger
233336,Daniel Roush
532672,Cindy Bethel
560107,Conor McLennan
63643,Neil Helm
550962,Kartik Gopalan
510838,Marcus Maloof
467058,Gregory Crane
450888,Paul Debevec
525687,Aleksandr Zelikovskiy
486595,Daniel Lowd
507816,Dale Lawrence
339525,Sol Shatz
563304,Huseyin Arslan
96648,Erik Antonsson
217452,Doug Burger
318725,Rajendra Katti
434241,Alhussein A. Abouzeid
501660,Jonathan Goodall
485290,Yuesheng Xu
380743,Amber Settle
458681,Nate Clark
121472,Patricia Toccalino
316279,Daniel Duchamp
550174,Sudha Ram
560436,Jacobus VAN DER MERWE
560670,Carla Gomes
212275,Alexei Maradudin
537998,Erik Nielsen
252627,Maria Mobasseri
531431,Paul Prucnal
316655,Cliff Zou
458386,Pamela Lawhead
277902,Olvi Mangasarian
538251,Amy McGovern
497058,Moshe Kam
565082,Dieter van Melkebeek
551059,Miao Jin
564228,Meikang Qiu
217595,Lawrence Larmore
550076,Valerie Shute
450698,Weili Wu
556809,Eric Keller
146921,Gary Sera
423537,Ward Wheeler
173348,Peter Cariani
401938,Stuart Russell
6494,Thomas Head
448734,Timothy Bickmore
279738,Mark Bear
558287,James Lehman
176134,Douglas Heisterkamp
201891,Xinhua Zhuang
557272,David Kaeli
2381,Donald Zitter
275100,Jianping Sun
522112,Chengcui Zhang
409674,Radhakrishnan Jagadeesan
106595,Holly Crawford
184348,Mirjana Spasojevic
176972,Tzilla Elrad
440801,Zhengyuan Xu
511368,Jim Chen
550868,Andrea Thomaz
283130,Chia Han
532922,Panos Chrysanthis
165632,Thomas Marschak
165645,Leonid Khachiyan
539076,Brian Dean
488895,Stephen Ramsay
536356,Sheng Zhong
555190,Mohammad Zubair
489264,Balazs Vedres
486443,Paolo Minero
382532,Wayne Goddard
524820,Lucy Pao
504279,Paul Wright
258673,William Sit
556728,Kenneth Norman
295274,Monica Nicolescu
319516,T. Kesavadas
561003,Matthew Wright
546219,Tracy Camp
526002,Jeffrey Downard
289942,Rolf Lakaemper
489700,Igor Zutic
282000,Ramesh Sitaraman
292312,Robert Lodder
214226,Ganapati Patil
119115,Donald Lenhert
2250,Andrew Tolmach
473743,Rafael Perez
560245,Xiaobo Tan
146307,Heather Bullock
557048,Peter Delfyett
523496,Edward Sazonov
495331,Arnaud Venet
194121,Timothy Galitski
550367,Ching-Kuang Shene
109514,Charles Sheaffer
352199,Starr Roxanne Hiltz
508235,Giancarlo La Camera
377679,Timothy Chang
550649,Bruce Buchanan
526041,Dharmalingam Ganesan
89387,Eric Aupperle
342042,Jennifer Hou
352978,Abdelghani Bellaachia
343330,Chih Cheng Hung
491032,Yingtao Jiang
510611,Michael Hammer
560689,Alan Willner
560277,Eyal Peer
253371,Libero Bartolotti
519936,Joel Cohen
555801,Inseok Hwang
498027,Joshua Kohn
541744,Nir Shavit
540411,Maria Chudnovsky
229722,Barry Johnson
228082,Sally Goldman
250258,Melody Ivory-Ndiaye
380750,Francois Modave
268713,Charles Lockwood
517840,Marek Kimmel
482838,Desh Ranjan
335702,Mario Garcia
513561,David Barrington
550716,Tan Wong
490112,John Preskill
359253,Samuel Dooley
300996,Pascal Van Hentenryck
513358,Andrew Fagg
494943,Clayton Lewis
271545,Michael Clegg
523090,Spyros Tragoudas
387805,Marjorie McShane
362159,Christopher Dugaw
199402,Michael Freeston
469100,Karen Browning
258464,David Goodman
514003,Steven Kelling
359698,Manish Karir
340000,Victor Shoup
485221,Uday Chakraborty
542075,Sneha Kasera
549619,Sonia Chernova
120016,Ronald Siefert
501315,Robert Tinker
160192,Allen G. Hunt
559405,Subhasish Mitra
518190,Sigurd Wagner
533205,Kenneth Diller
406720,Rashid Ansari
535009,Hans Klein
483872,Russ Altman
530929,Michael Stowe
564917,William Penuel
347949,Igor Jouline
530803,Umit Catalyurek
2276,Jack Maxwell
478348,Herbert Edelsbrunner
276918,E Shragowitz
548224,Nicholas Hopper
21303,Teresa Middleton
518164,Edward Farhi
518022,J. Gregory Morrisett
563333,James Crowley
14722,Walter Karplus
528661,James Hays
380554,Dennis Gannon
537239,Catherine Pilachowski
123526,Edward Shaughnessy
460509,Dennis Parker
547502,Reka Albert
381704,Andre Scedrov
57020,"Paul Broadie, Jr."
278808,Petrus de Groen
38301,Ian Horswill
553598,Srdjan Lukic
54364,Vladimir Cuperman
550815,James Tuck
536619,Jianping Fan
491087,Rod Parker
521966,Antonio Valdevit
502163,Robert Fergus
475375,Rajit Manohar
244163,Noel MacDonald
527995,Michael Erlinger
116621,RAMON VASQUEZ
551277,Alireza Seyedi
464231,Ronald Larsen
67068,Elizabeth Hayes
469318,Kevin Sullivan
472582,Thomas Thomas
56747,Nazareno Rapagnani
456055,Jonathan Barnes
547852,Ana Barros
502189,Gabriel Parmer
257448,Christos Davatzikos
300351,Daniel Kleppner
236898,Khaled Harfoush
519313,Carsten Oesterlund
558209,Jennifer Hasler
77846,Uday Reddy
497697,Evan Selinger
548297,Claire Cardie
543472,Anne Denton
562075,Shucheng Yu
475015,Philip Levis
535543,Irene Lee
278871,Dushyantha Jayaweera
456625,Amelie Marian
241866,Mehmet Demirkol
229257,Hal Varian
527043,Yilu Liu
486499,Katherine Connelly
513299,Erik Stolterman
297550,Roberta Lamb
489672,Fred Mangrubang
398464,Donald Maxwell
558563,Prashant Shenoy
311840,Amelia Tynan
38113,Stephen Weiss
499592,Bartlett Mel
16526,Ernesto G. Arias
516195,Peter Pulay
559625,Joseph Kochan
431765,Wing Mei Wong
338158,Chris DiGiano
466936,Cedric Stallworth
380947,Allon Percus
531365,Cristopher Moore
456868,Francis Steen
393510,Hui-Hsien Chou
140589,Stephen Liddle
442988,Maury Tigner
552175,David Beveridge
157977,Appie van de Liefvoort
343601,Mark Lusk
152128,Don Pigozzi
479398,Magdy Bayoumi
496299,Kartik Hosanagar
559524,Elza Erkip
346661,John Savage
496645,Elettra Ronchi
186454,Mark Bickford
532471,Ioannis Pavlidis
246220,Roy Mathias
297597,Majid Ezzati
495225,Santiago Schnell
349178,Thomas Slowe
381205,Janos Pach
226609,James Quinn
553186,Donald Davis
201308,H. Keith Moo-Young
359715,Frank Mendel
392597,Jeffrey Gardner
226619,Sven Dietrich
565256,Virginia Boucher
58816,Leslie Hall
554591,Chaomei Chen
518618,Abhijeet Sangwan
217813,Eitan Gurari
549932,Philip Gill
456621,Thomas Heaton
517571,Marjory Palius
560228,Ian Galton
523782,Debra Major
391847,Roderic Grupen
537138,Milton Halem
476892,Rajan Batta
208886,Elizabeth Unger
508251,Dimitrios Samaras
504374,Jugal Kalita
258181,Homa Atabakhsh
549200,Matthias Scheutz
563860,Pietro Valdastri
473921,Thomas Mueller
560633,David Ribes
439472,Frank Gomez
142498,Donald Johnson
193543,Balaji Rajagopalan
37641,J. Michael Ashley
414483,Patrick Skubic
558594,Steven Tuecke
13375,Chin-Tau Lea
169453,Christine Halverson
472092,Ian Fasel
146310,Sharon Levin
227957,Henry Kyburg
376155,John Rieser
517241,Huiyang Zhou
478773,Barbara Pickard
326028,John Tumblin
357777,Stanislaw Jarecki
326489,Rafal Angryk
118493,Mostafa Kaveh
297869,Sundararajan V
532996,Juan Pablo Hourcade
117792,Mary Bea Walker
226731,Fuyuhiko Tamanoi
339203,Scott Berger
320859,Mark Goldberg
283164,Chuck Wooters
359770,Shlomo Argamon
486606,Steven Kazmierczak
468762,David Yuen
549892,Jordan Shropshire
228303,D. Richard Blidberg
431022,Dean Snow
228489,Carl Seielstad
562967,Gina-Anne Levow
551078,Bruce Maggs
544518,Hideo Mabuchi
22530,C. Overstreet
33527,David Frech
402665,Jezekiel Ben-Arie
543470,Changhui Yan
558020,David Foster
98239,Fred Annexstein
521958,Bruce MacLennan
400450,Yingbo Hua
518075,Suman Chakravorty
510145,Maury Bramson
516939,Evangelos Christidis
167173,Jeff Rickel
432491,Jason O'Kane
430756,Boleslaw Szymanski
560054,Amit Sheth
508541,Kenneth Foreman
415027,Kristine Nowak
529929,Vladimir Zadorozhny
563879,Doron Levy
460836,Jon Young
116164,Benedict Neenan
397113,Umit Topaloglu
488578,Kenneth Roberts
492191,Daniel Siewiorek
543501,Yong Cao
338471,Elizabeth Churchill
539233,Mark Bolas
226735,Chiara Sabatti
539354,Ashok Goel
371337,Richard Baskerville
426940,David Cordes
551027,Scott Rixner
564430,Frankie King
375111,Yen-Hwei Lin
299213,John Yin
465792,Toshihiro Sakaki
416761,Zygmunt Pizlo
536597,Michael Mateas
142729,Barton Thompson
35203,Michael Grigoriadis
386464,Taryn Stanko
517379,Philippe Geubelle
493657,Min-Feng Yu
228322,Timothy Dasey
121233,Nicholas Findler
438568,Mark Redfern
554534,Mehmet Vuran
496337,Shiyong Lu
563805,Quoc-Nam Tran
549608,Srinivasa Narasimhan
489495,Scott Kiesling
335915,Peter Willett
558335,Dennis Brylow
518034,Scott Mahlke
425389,Eli Yablonovitch
314705,David Woods
564825,David Nicol
350925,Robert Brazile
210005,Douglas Bowman
529488,Benjamin Hobbs
525830,Michael Zigmond
547019,Ivar Babb
357604,Antonio Torralba
485983,Matthew Farrens
457811,Peter Sauer
79100,Norman Linsky
347186,Chenyi Hu
139990,Irina Gorodnitsky
518436,Sean Hallgren
499259,James Kurose
368044,Charles McDowell
113165,Yong-Bin Kim
245227,Zhaoyu Liu
187891,Jody House
548389,Vinod Yegneswaran
491097,Jeff Tian
438963,Emmanuel Candes
228354,Chris Sikorski
446672,Tamar Schlick
528232,Theodore Huffmire
442464,Mark Howell
425920,Syed Masud Mahmud
564155,Wenjun Zeng
258173,Michael Moskal
469339,Theodore Carmichael
451778,Andreas Klappenecker
456928,Eric Polizzi
425875,Shereen Khoja
408684,Eldad Haber
424178,Peter Lee
142454,Peter Weill
165198,Carol Hert
282137,Limin Wang
113154,Jacob Goodman
479488,Thomas Hales
517679,Karen Peterman
451538,Michael Gelfond
348214,Solomon Golomb
475099,Jeannette Wing
258717,Bruce Craig
249924,Barbara Kwasnik
503978,Friedrich Prinz
554329,Daniel Mosse'
3907,Zvi Galil
487820,Marilyn Fogel
559377,Douglas Capone
290079,Sandra Zellmer
532971,Calton Pu
84879,R. Heterick
438491,Andreas Keil
447804,Michael E. Gorman
82878,Owen Murphy
548271,Michael Huang
552494,Derek Hansen
435967,Burton Jones
489899,Mark Rodwell
98543,Min-You Wu
117139,Arthur Farley
552420,Bryan Pijanowski
222742,Richard Sincovec
311052,Sheryl Ball
495891,David Beebe
560876,Matt Bishop
504468,Mary Shaw
525639,Salil Vadhan
511736,Weidong Shi
343371,Jeffrey Joines
534685,Alyssa Goodman
409276,Thomas LaFramboise
462901,Jasang Yoon
551314,Jackson Cothren
561096,Ali Shakouri
548098,Ryan Halter
449857,Bernard Yurke
563306,Jing Yang
233192,Wilfred Recker
522401,David Diamond
486128,Yuhua Chen
235075,Yasha Karant
414970,Gerald Weisenfluh
492139,Sandip Tiwari
257042,Andrew Yao
33597,Dave DeRuwe
550478,Kenneth Barner
376073,Christine Drennon
349034,Hichem Frigui
550842,Raju Rangaswami
1796,Anthony DeRose
560299,Hongbin Yu
402028,Elisha Sacks
514760,Susan Walker
499211,Brian Harvey
549589,Zoran Popovic
58815,Jong-Shi Pang
382817,Elizabeth Creamer
532662,Anind Dey
537839,Robin Thomas
554238,Tricia Wachtendorf
240772,David Klahr
356996,Valerie Crawford
492593,Alan C. Lau
348219,Hamid Sadjadpour
140288,Thomas Gottschalk
393999,Chad Mano
402282,Robert Howe
518573,Daniel Dig
343712,nader farahat
429449,Natarajan Gautam
563658,Viktor Prasanna
224638,Fikret Ercal
464116,James Cohoon
104791,George Mobus
381672,Bhagirath Narahari
534368,Lucy Dunne
100779,Paul Hurst
216654,Shushuang Man
536809,Latika Menon
521687,Siddhartha Srinivasa
301377,Omer Akin
230230,David Ellwood
497764,Rick Kazman
40744,Deborah Dunn
542073,Martin Wainwright
537010,Sean Meyn
500150,Ralph Cavin
521347,Alexander Brodsky
